"id","caseNumber","serviceType","incidentType","source","occurredDate","receivedDate","completedDate","assignment","allegation","disposition","residentIdentifier","residentRole","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"5380b2a7112d38371f8451a761becec0","2016-0305","","External Complaints","Citizen","2016-07-07 00:00:00","2016-07-07 00:00:00","2016-12-16 00:00:00","Southwestern District","Misconduct/General","Not Sustained","c2ec08cbe374ba40ef53d831ab55092c","Witness","","","","040c1a4053976f6af502e6e3a299c032","Other Hispan","Male","25","3"
"5380b2a7112d38371f8451a761becec0","2016-0305","","External Complaints","Citizen","2016-07-07 00:00:00","2016-07-07 00:00:00","2016-12-16 00:00:00","Southwestern District","Misconduct/General","Not Sustained","5accabfe18f7dd290b95fbbf86793673","Witness","","","","040c1a4053976f6af502e6e3a299c032","Other Hispan","Male","25","3"
"5fec195127fcecdb12a09e586fb52333","2017-0132","","External Complaints","Citizen","2017-03-06 00:00:00","2017-03-08 00:00:00","2018-03-12 00:00:00","Southern District","Abusive or Discriminatory Language","Not Sustained","646f6c8b4f319fe90db56a281161e8a7","Complainant","Black","Male","25","cd120cf0bf70673ddf7975c57d4ff434","African Amer","Male","29","4"
"d5888ad0863682fb838c900c76485ea0","2017-0294","","External Complaints","Citizen","2017-05-16 00:00:00","2017-05-16 00:00:00","2018-05-10 00:00:00","Northeastern District","VCS/Other Misdemeanor","Not Sustained","432c5a1452c750a7d48952c634e21176","Complainant","Black","Female","35","cb4e1b5b52a30f779503e436b9d6bcea","African Amer","Female","36","9"
"1d3267e20bf343d8a8657679bf26b13a","2017-0581","","External Complaints","Citizen","2017-09-28 00:00:00","2017-09-29 00:00:00","","Southern District","Harassment","","850af6ba90605ed6c274db864cbbb235","Complainant","Black","Female","","de263c14de0afbebe99d0f5904335c9d","White","Male","30","6"
"2563d9e0807b89f095fac617f80f8099","2018-0246","","External Complaints","Phone Call","2018-04-18 00:00:00","2018-04-18 00:00:00","","Northwest District","Inappropriate Comments And/Or Gesture(s)","","0250e8a8a13b80dbabb7c9cbd27b8adf","Complainant","Black","Male","57","05b3b2a1a8cd208a5295531105f38716","African Amer","Male","34","12"
"92acdc5d8ce673451c4d08acd50dd061","2017-0312","","Ethics","","2017-05-24 00:00:00","2017-05-24 00:00:00","2018-03-06 00:00:00","","Conduct Unbecoming a Police Officer/Employee","Not Sustained","8a9824f0bf5aa5d7b4377eba4c8c165a","Complainant","","","","","","","",""
"7be3be14594aa4af1bb62b41b9c18a7f","2018-0046","","Ethics","","2018-01-22 00:00:00","2018-01-30 00:00:00","","Citywide Robbery","Tracking Only","","227fc849fdc1b9e95d8190cd7190f317","Complainant","Black","Male","39","37a8d80ee85d799be703ea986f44da4a","African Amer","Male","31","12"
"17bc291019e53bc7d99d8cfff7ecdaf5","2017-0693","","External Complaints","","2017-11-22 00:00:00","2017-11-22 00:00:00","","Eastern District","VCS/Theft Related","","38314c7a383862e568f6d1f534e42fa8","Complainant","Black","","","950723a5d18fb80c0546ff8c002acd5d","African Amer","Male","33","9"
"c28c5580f525e05ea8023857b2d7b646","2017-0552","","External Complaints","Citizen","2017-09-18 00:00:00","2017-09-19 00:00:00","2018-09-13 00:00:00","Eastern District","VCS/Other Misdemeanor","Sustained","7992b8522e3c13cb7e83ae628989d511","Complainant","Black","Male","","186a6aa1935416012c0e48a269d01321","African Amer","Male","31","4"
"c28c5580f525e05ea8023857b2d7b646","2017-0552","","External Complaints","Citizen","2017-09-18 00:00:00","2017-09-19 00:00:00","2018-09-13 00:00:00","Eastern District","Harassment","Not Sustained","7992b8522e3c13cb7e83ae628989d511","Complainant","Black","Male","","c3f0fae12cb8466cdc25fde53a5f728d","African Amer","Male","46","22"
"560c6bbba82db0354b469473a295e371","2018-0128","","External Complaints","u.s Postal Mail","","2018-03-02 00:00:00","","Southern District","False Statement/Report","","67b1609b87fe903733f3efadb4f1223c","Complainant","Black","Male","","320ebc00892f8587c081b6138f2d6ea4","White","Male","49","18"
"2b27efed4a5139d9535302dec8c00a7d","2018-0440","","Ethics","Lawsuits","2013-10-25 00:00:00","2018-07-31 00:00:00","","Gttf","Lawsuit Filed","","5daca020df169e032b4e06c1156722b0","Complainant","Black","Male","","42c37df41fb36d8e659d3ae152c598ca","White","Male","31","10"
"2b27efed4a5139d9535302dec8c00a7d","2018-0440","","Ethics","Lawsuits","2013-10-25 00:00:00","2018-07-31 00:00:00","","Gttf","False Arrest/Imprisonment","","5daca020df169e032b4e06c1156722b0","Complainant","Black","Male","","70d5fb06abce6a6a59f843b50afb90e8","White","Male","41","17"
"2b27efed4a5139d9535302dec8c00a7d","2018-0440","","Ethics","Lawsuits","2013-10-25 00:00:00","2018-07-31 00:00:00","","Gttf","False Arrest/Imprisonment","","5daca020df169e032b4e06c1156722b0","Complainant","Black","Male","","df455f0f6a77a453879d6ccf5316eb09","White","Male","48","18"
"2b27efed4a5139d9535302dec8c00a7d","2018-0440","","Ethics","Lawsuits","2013-10-25 00:00:00","2018-07-31 00:00:00","","Gttf","False Arrest/Imprisonment","","5daca020df169e032b4e06c1156722b0","Complainant","Black","Male","","15b6237303bff23c72ca5d0f2a84ac50","White","Male","45","9"
"2c8a383638727477acd8bfa8ac25fe72","2018-0578","","Internal Complaints","Agency Member","2018-10-02 00:00:00","2018-10-02 00:00:00","","Southwest District","Harassment","","4c377753d9a38d2c4a0e52d1872c4283","Witness","","","","5f9ab739096017378bf3d898e53b8b13","White","Male","33","6"
"5eb584a7a35f9a1e89fa9cfed170ef2c","2017-0072","","External Complaints","","2017-02-10 00:00:00","2017-02-10 00:00:00","2017-05-11 00:00:00","Central District","False Statement/Report","Unfounded","8e85f102f81c7c8a6b080367c6a1243b","Complainant","Black","Female","","31d99fca0821b8a7c72d66e935b9540d","African Amer","Male","44","17"
"19da67ead6f8d8d4de77a4649a86f9cc","2018-0470","","External Complaints","Other Agency","2018-08-14 00:00:00","2018-08-16 00:00:00","","","Abusive or Discriminatory Language","","f94f76c1e45f580b7f1d89c5215533c5","Complainant","Black","Female","","","","","",""
"321ab5060254bd1407da005a9e4ddb45","2016-0023","","External Complaints","Attorney","2016-05-20 00:00:00","2016-06-09 00:00:00","2017-01-26 00:00:00","Northwestern District","False Arrest / Imprisonment","Sustained","b27a71107ccc9fc1457b3ffbfd1dd8e5","Complainant","White","Male","","8f331e2dd6cfb8d0868a873062018238","Other","Male","24","2"
"0983f7d65c3c38d14d402dd06f5a3ea0","2015-0629","","External Complaints","Citizen","2015-10-14 00:00:00","2015-10-16 00:00:00","2016-05-17 00:00:00","Central District","Neglect of Duty","Sustained","517a241f3c8fcc92ff8eb265258de93b","Complainant","","Male","","62c4d54bcb9a02fe308132dee946bb4b","White","Male","45","14"
"0983f7d65c3c38d14d402dd06f5a3ea0","2015-0629","","External Complaints","Citizen","2015-10-14 00:00:00","2015-10-16 00:00:00","2016-05-17 00:00:00","Central District","Misconduct/General","Sustained","517a241f3c8fcc92ff8eb265258de93b","Complainant","","Male","","6fb2e49619102b3ee84d6e989d28fb69","Other Hispan","Male","44","19"
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Discourtesy","Not Sustained","e207aa7050a2422b769ed9dcedacc492","Witness","","","","f3fe8476c1215634ed0cd998fbbf7e1e","Black","Female","31","11"
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Inappropriate Comment","Not Sustained","2d577355bab1f7fe545e01df3fc8b967","Witness","","","","0cd0e05119393c5ff6c338b45f6049c2","Black","Male","52","15"
"89c25c2f98f94abcc6295c611832c9ec","2015-0014","On View","External Complaints","Citizen","2014-11-28 00:00:00","2015-01-05 00:00:00","2016-05-04 00:00:00","Northern District","Excessive Force","Not Sustained","2d577355bab1f7fe545e01df3fc8b967","Witness","","","","b8c64df94efeb92c5a52872f17c4bed3","White","Male","39","20"
"cbbbf648877c348f862a32fa1da1f423","2015-0112","","External Complaints","","2015-02-25 00:00:00","2015-02-26 00:00:00","2015-08-24 00:00:00","SES - Westside Zones","Misconduct/VCS Misdemeanor Theft","Not Sustained","d4cc5a9eb7fd3b8944972957129aded9","Complainant","Black","Female","","","","","",""
"3822e6b844249bfe1b30faf01354136b","2015-0354","","Ethics","","","2015-06-19 00:00:00","2016-02-08 00:00:00","Western District","Misconduct/General","Sustained","938755cc1e0d8114b2d2f5c50c14e5d9","Witness","","","","ebe7d8c38bca1e6482e84269ff5e7d2f","White","Male","30","7"
"3afc37742a5dbb3b32cceda1d01a3d91","2015-0664","","External Complaints","Citizen","2015-08-14 00:00:00","2015-10-18 00:00:00","2016-06-29 00:00:00","DDU-WD","Harassment","Not Sustained","b35aa7e6f9cbac3137f6ec3b5d1ee58a","Complainant","White","Male","66","06010d1286ef56ffae47db19621396f4","White","Male","29","8"
"676193dc988ffcbb61882f18cf4b12e4","2015-0639","","External Complaints","Attorney","2015-04-25 00:00:00","2015-10-21 00:00:00","2016-05-04 00:00:00","Special Operations Section","False Arrest / Imprisonment","Not Sustained","a44a6bddf0534cab5550d5d89080d10b","Complainant","Unknown","","","3927df05366bdba09a8bf97427ec249a","White","Male","33","9"
"676193dc988ffcbb61882f18cf4b12e4","2015-0639","","External Complaints","Attorney","2015-04-25 00:00:00","2015-10-21 00:00:00","2016-05-04 00:00:00","Special Operations Section","False Arrest / Imprisonment","Not Sustained","42014c5bb89605e401ee28de2b7220a1","Complainant","Black","Male","22","3927df05366bdba09a8bf97427ec249a","White","Male","33","9"
"6e9422778263dc23b251721e987071ea","2015-0700","","External Complaints","Citizen","","2015-11-11 00:00:00","2016-10-13 00:00:00","Central District","Neglect of Duty","Not Sustained","098c7e1d7c07a1a1aa105a3ef3bfd1a4","Complainant","White","Male","","5b916a25b60cc8e53fc30aedc3418517","Black","Female","35","9"
"53a22d29ab4383275963a1de436e0999","2015-0359","","External Complaints","","2015-06-14 00:00:00","2015-06-18 00:00:00","2016-06-10 00:00:00","Southern District","Misconduct/General","Unfounded","969e86f0ffc6c5808c24db0ed954efda","Complainant","Black","Male","53","ea90e597ba519b11e38511f779914f8d","White","Male","51","15"
"428d728a1957a8fd7441c3601fa03d27","2017-0277","","External Complaints","Citizen","2017-04-27 00:00:00","2017-05-08 00:00:00","2018-05-01 00:00:00","Eastern District","False Arrest/Imprisonment","Unfounded","4aa21e3189f0864360855e710aa5c2bd","Complainant","Black","Female","","1f0c2bd534d5ba2b6882309cffe457eb","White","Male","51","24"
"428d728a1957a8fd7441c3601fa03d27","2017-0277","","External Complaints","Citizen","2017-04-27 00:00:00","2017-05-08 00:00:00","2018-05-01 00:00:00","Eastern District","False Arrest/Imprisonment","Unfounded","4aa21e3189f0864360855e710aa5c2bd","Complainant","Black","Female","","4de50d171dbde12ed6c2737b876f5b89","White","Male","27","5"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Failure to Properly Guard a Prisoner.","Not Sustained","2b2afe8bd800e9827349b4c814492d51","Witness","","","","2af58e5a3afbd84ee91b253b75ad9858","White","Male","39","7"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Excessive Force","Not Sustained","2b2afe8bd800e9827349b4c814492d51","Witness","","","","bc11ad911ca63cb0c88b0b62fec7eb05","Black","Male","25","2"
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Excessive Force","Not Sustained","423a994e49e003d217850ba55b669a02","Witness","","","","bc11ad911ca63cb0c88b0b62fec7eb05","Black","Male","25","2"
"8d846359405b3cbf2952d5c4e5b259d3","2015-0251","","External Complaints","Citizen","2015-04-27 00:00:00","2015-04-27 00:00:00","2016-04-01 00:00:00","Central District","Discourtesy","Not Sustained","7432c963de44dac201436a2ea28addde","Witness","","","","","","","",""
"8d846359405b3cbf2952d5c4e5b259d3","2015-0251","","External Complaints","Citizen","2015-04-27 00:00:00","2015-04-27 00:00:00","2016-04-01 00:00:00","Central District","Discourtesy","Not Sustained","eea5b0c4f0df3df47bceea9180037661","Witness","","","","","","","",""
"f7306fabbc6957850fa77fce8898b0eb","2015-0165","","External Complaints","Agency Member","2015-03-12 00:00:00","2015-03-12 00:00:00","2016-03-11 00:00:00","Central District","Misconduct/General","Not Sustained","d8762bdf6b2ff243b159b3f7f483ddcc","Witness","","","","2af58e5a3afbd84ee91b253b75ad9858","White","Male","39","7"
"17f30e14d6abd4d5ae1f53a382aa2b93","2015-0611","","External Complaints","Citizen","2015-10-12 00:00:00","2015-10-13 00:00:00","2016-05-17 00:00:00","Northern District","Malfeasance in Office","Sustained","0c688bf83f0e0d9b28a493df2c63daaa","Complainant","Black","Male","","26d7159dc9634fa75b00fb1bd0548db1","White","Male","56","34"
"5052c326375ec1661d1c378f995bd64b","2015-0508","On View","External Complaints","Citizen","2015-08-24 00:00:00","2015-08-26 00:00:00","2016-05-23 00:00:00","Southeastern District","Excessive Force","Not Sustained","4dbe1c37c025ed43054b373d66d53125","Complainant","Black","Male","26","fd2e2863d4a22accf9e8513f07bd45b4","White","Male","45","20"
"5052c326375ec1661d1c378f995bd64b","2015-0508","On View","External Complaints","Citizen","2015-08-24 00:00:00","2015-08-26 00:00:00","2016-05-23 00:00:00","Southeastern District","Misconduct/Improper Search of Person(s)","Not Sustained","4dbe1c37c025ed43054b373d66d53125","Complainant","Black","Male","26","fd2e2863d4a22accf9e8513f07bd45b4","White","Male","45","20"
"ca372fb038fc4fd6fe519c5d51b95114","2015-0091","","External Complaints","Citizen","2015-01-27 00:00:00","2015-02-26 00:00:00","2016-03-24 00:00:00","Central District","Misconduct/General","Not Sustained","254b8d7b3c8de8339c2547c81943616b","Complainant","Black","Male","48","2af58e5a3afbd84ee91b253b75ad9858","White","Male","39","7"
"ca372fb038fc4fd6fe519c5d51b95114","2015-0091","","External Complaints","Citizen","2015-01-27 00:00:00","2015-02-26 00:00:00","2016-03-24 00:00:00","Central District","Misconduct/General","Not Sustained","254b8d7b3c8de8339c2547c81943616b","Complainant","Black","Male","48","90113e017cdbc80be5677767518e1e42","White","Male","28","3"
"7b1734ac90a5fc77d4bf1d8d6613cd55","2015-0696","On View","External Complaints","","","2015-11-10 00:00:00","2016-03-09 00:00:00","Southeastern District","False Statement of Probable Cause","Not Sustained","015a6e73dfea4c9bbeb2d1133b4e03d7","Complainant","Black","Male","","fd2e2863d4a22accf9e8513f07bd45b4","White","Male","45","20"
"321ab5060254bd1407da005a9e4ddb45","2016-0023","","External Complaints","Attorney","2016-05-20 00:00:00","2016-06-09 00:00:00","2017-01-26 00:00:00","Northwestern District","Lawsuit Filed","","2edbbd7629d2fdd3e79515b813f1f02d","Complainant","Black","Male","26","8f331e2dd6cfb8d0868a873062018238","Other","Male","24","2"
"ea0655b612b783cfd8659333ac64469e","2017-0280","","Ethics","","2016-11-22 00:00:00","2017-05-10 00:00:00","2018-05-01 00:00:00","OID - SES - Westside Zones","Conduct Unbecoming a Police Officer/Employee","Not Sustained","01d8ed70761773b5aa6d89f20182d4e0","Complainant","Black","Male","32","b46f1bf9fb76c79de6309f387b17c683","African Amer","Male","33","9"
"ea0655b612b783cfd8659333ac64469e","2017-0280","","Ethics","","2016-11-22 00:00:00","2017-05-10 00:00:00","2018-05-01 00:00:00","OID - SES - Westside Zones","VCS/Other Felony","Not Sustained","01d8ed70761773b5aa6d89f20182d4e0","Complainant","Black","Male","32","93329ebfe1950e7b2572d92aed4b3de6","African Amer","Male","37","12"
"ea0655b612b783cfd8659333ac64469e","2017-0280","","Ethics","","2016-11-22 00:00:00","2017-05-10 00:00:00","2018-05-01 00:00:00","OID - SES - Westside Zones","VCS/Other Felony","Not Sustained","01d8ed70761773b5aa6d89f20182d4e0","Complainant","Black","Male","32","00e40d37e13b227e3887d8a63513d4da","African Amer","Male","31","8"
"750804644f43e5d0cfd0ced940d30568","2018-0393","","External Complaints","Agency Member","2018-06-26 00:00:00","2018-06-26 00:00:00","","Northern District","Inappropriate Comments And/Or Gesture(s)","","4d71299941471422577de42d2dd1cbf1","Witness","","","","c7fb13d9ac28e78c2e3fa49f906d4a2c","African Amer","Male","34","13"
"0e19a452a554b04ffc2c78390e27d9e2","2019-0658","","External Complaints","Email via Bpd Website","2019-04-06 00:00:00","2019-04-09 00:00:00","","Northern District","Neglect/General","","a13a8f37cae7ea52b906430b39eea535","Complainant","Black","Male","","05f70fe996180c5192d8e4b8e9528a34","East-Indian","Male","38","9"
"0b034084bfcd165cdf61e78f2110b593","2019-0735","","External Complaints","Phone Call","2019-04-22 00:00:00","2019-04-22 00:00:00","","Southern District","Retaliation","","7b08dd8392c566fc8c9d11f755b64f8f","Complainant","Black","Male","","5d2aaf9a393e325211adf58676f4e868","White","Male","28","6"
"7d90173ceaf2f725dc58cd3bdf3479c7","2019-0777","Other","External Complaints","Other Agency","","2019-04-26 00:00:00","","WATF","Conduct Unbecoming a Police Officer/Employee","","8d7d8275d4d13096282833e053b379fb","Witness","","","","8e5a3d59c21fbd8d79b7f99b88b7369a","African Amer","Male","37","14"
"f7ed1568f56345a2674f4a94e06d37ea","2019-0754","","Internal Complaints","Agency Member","","2019-04-15 00:00:00","","Youth & Community Division","Inappropriate Comments And/Or Gesture(s)","","","","","","","3739bd987faf1b40c9e76f57e5dd95a1","African Amer","Male","39","12"
"afbfab7ea678c22796ad1ff54e80e943","2019-0722","","Internal Complaints","Agency Member","2019-04-18 00:00:00","2019-04-19 00:00:00","","Sex Crimes","Conduct Unbecoming a Police Officer/Employee","","","","","","","8a6ef0b24c26038dfbe52e2ec55fcdc5","African Amer","Female","41","14"
"4865d916dc2010fa5d4b9370c840bb57","2019-0630","","External Complaints","Anonymous","2019-04-05 00:00:00","2019-04-05 00:00:00","","Northwest District","Harassment","","d21e83df1cac34482080b1488abfb437","Complainant","","","","","","","",""
